source, source.label, source.sort
"AA:1209","GUM - PC - Population Census",1218
"DA:1211","GUM - ES - Current Employment Survey",1219
"FX:1212","GUM - ADM - Other administrative records and related sources",1220
"GA:2377","GUM - CPS - Consumer Price Index",1221
"XA:1960","GUM - ILO - ILO Estimates and Projections",1222
"BA:1214","GUY - LFS - Labour force survey",1223
"BX:7726","GUY - HS - Demographic and Health Survey",1224
"BX:693","GUY - HS - Statistical Yearbook for Latin America and the Caribbean, ECLAC",1225
"AA:1213","GUY - PC - Population census",1226
"DA:1215","GUY - ES - Labour-related establishment survey",1227
"FA:1216","GUY - ADM-IR - Insurance records",1228
"FB:1218","GUY - ADM-EOR - Recruitment and placement statistics",1229
"FX:3313","GUY - ADM - Labour legislation",1230
"FX:1220","GUY - ADM - Other administrative records and related sources",1231
"GA:2378","GUY - CPS - Urban Consumer Price Index",1232
"XA:7995","GUY - ILO - ILO calculations based on WHO National Health Accounts and Global Health Observatory",1233
"XA:6573","GUY - ILO - ILO Social Security Inquiry Database",1234
"XA:1839","GUY - ILO - ILO Estimates and Projections",1235
"XX:8182","GUY - OS - World Development Indicators",1236
"XX:14015","GUY - OS - UNICEF and ILO calculations",1237
"BA:231","HKG - LFS - General Household Survey",1238
"AA:1221","HKG - PC - Population Census",1239
"DA:1222","HKG - ES - Survey of Employment, Vacancies and Payroll",1240
"DA:774","HKG - ES - Annual Survey of Economic Activities",1241
"EA:8330","HKG - OE - Combination of different sources",1242
"FF:233","HKG - ADM-LIR - Labour inspectorate records",1243
"FI:236","HKG - ADM-RWO - Trade Unions Figures Kept by the Registry of Trade Unions",1244
"FX:7384","HKG - ADM - Labour legislation",1245
"FX:234","HKG - ADM - Labour relations records",1246
"FX:1224","HKG - ADM - Labour relations records (2)",1247
"FX:235","HKG - ADM - Staff records",1248
"GA:2379","HKG - CPS - Consumer Price Index",1249
"GA:8290","HKG - CPS - Consumer Price Index - Low income group",1250
"GA:8291","HKG - CPS - Consumer Price Index - Middle income group",1251
"XA:6482","HKG - ILO - ILO Social Security Inquiry Database",1252
"XA:1964","HKG - ILO - ILO Estimates and Projections",1253
"BX:504","HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples",1254
"BX:7722","HND - HS - Encuesta Nacional de Demografía y Salud",1255
"AA:1225","HND - PC - Censos de población",1256
"EB:1229","HND - Other - Recolección especial de datos",1257
"FF:1228","HND - ADM-LIR - Registros de inspección del trabajo",1258
"FX:799","HND - ADM - Reporte Anual de Trabajadores con Cobertura de la Negociación Colectiva de la Secretaría de Trabajo y Seguridad Social",1259
"GA:2380","HND - CPS - Indice general de precios al consumidor",1260
"XA:7982","HND - ILO - ILO calculations based on WHO National Health Accounts and Global Health Observatory",1261
"XA:6577","HND - ILO - ILO Social Security Inquiry Database",1262
"XA:1893","HND - ILO - ILO Estimates and Projections",1263
"XA:3149","HND - ILO - ILO SIALC Estimates",1264
"XX:8084","HND - OS - World Development Indicators",1265
"XX:13965","HND - OS - UNICEF and ILO calculations",1266
"BA:2251","HRV - LFS - EU Labour Force Survey",1267
"BE:5897","HRV - LFS-ADJ - EU Labour Force Survey adjusted series",1268
"BA:561","HRV - LFS - Labour force survey",1269
"AA:1230","HRV - PC - Population Census",1270
"DA:562","HRV - ES - Annual survey on persons in paid employment and gross and net earnings",1271
"DA:563","HRV - ES - Labour cost survey",1272
"EA:811","HRV - OE - Trade union membership and collective bargaining coverage estimations",1273
"EB:7751","HRV - Other - ASISP, Annual National Reports: Pensions, Health and Long-term Care",1274
"FA:569","HRV - ADM-IR - Croatian Institute of Public Health",1275
"FF:2576","HRV - ADM-LIR - The State Inspectorate",1276
"FX:3302","HRV - ADM - Labour legislation",1277
"GA:567","HRV - CPS - Consumer Price Index",1278
"FX:14092","HRV - ADM - International Migration Statistics",1279
"XA:7975","HRV - ILO - ILO calculations based on WHO National Health Accounts and Global Health Observatory",1280
"XA:6398","HRV - ILO - ILO Social Security Inquiry Database",1281
"XA:2115","HRV - ILO - ILO Estimates and Projections",1282
"XX:8186","HRV - OS - World Development Indicators",1283
"BA:8369","HTI - LFS - Enquete sur l'emploi et l'economie informelle",1284
"BB:7725","HTI - HIES - Enquête sur les conditions de vie en Haïti",1285
"BB:14099","HTI - HIES - Enquête sur les Conditions de Vie des Ménages Après le Séisme",1286
"AA:1233","HTI - PC - Recensements de population",1287
"EA:1234","HTI - OE - Estimations officielles",1288
"FX:1235","HTI - ADM - Fichiers administratifs et sources connexes",1289
"FX:3300","HTI - ADM - Labour legislation",1290
"GA:2382","HTI - CPS - Indice des prix à la consommation",1291
"XA:7972","HTI - ILO - ILO calculations based on WHO National Health Accounts and Global Health Observatory",1292
"XA:6581","HTI - ILO - ILO Social Security Inquiry Database",1293
"XA:1858","HTI - ILO - ILO Estimates and Projections",1294
"XX:8119","HTI - OS - World Development Indicators",1295
"XX:14019","HTI - OS - UNICEF and ILO calculations",1296
"BA:2237","HUN - LFS - EU Labour Force Survey",1297
"BE:5899","HUN - LFS-ADJ - EU Labour Force Survey adjusted series",1298
"BA:656","HUN - LFS - Labour Force Survey",1299
"BB:3062","HUN - HIES - EU Statistics on Income and Living Conditions",1300
"BB:6211","HUN - HIES - Household Budget Survey",1301
"BX:13394","HUN - HS - European Health and Social Integration Survey",1302
"BX:7399","HUN - HS - Household Monitor Survey",1303
"BX:7079","HUN - HS - Household or labour force survey",1304
"AA:1236","HUN - PC - Population Census",1305
"CA:1237","HUN - EC - Employment and Earnings Survey",1306
"DA:5865","HUN - ES - Hungarian Central Statistical Office Establishment Survey",1307
"DA:12946","HUN - ES - Structure of Earnings Survey",1308
"DA:3089","HUN - ES - Survey of Individual Wages and Earnings",1309
"DA:721","HUN - ES - Earnings and employment-related income survey",1310
"EA:13118","HUN - OE - Combination of establishment survey, annual financial reports and tax information",1311
"EA:1238","HUN - OE - Official Estimates",1312
"EB:1240","HUN - Other - Special data collection",1313
"FB:1239","HUN - ADM-EOR - Registered unemployment records",1314
"AA:14079","HUN - PC - Microcensus",1315
"FF:726","HUN - ADM-LIR - Labour inspectorate records",1316
"EA:14095","HUN - OE - Administrative records, National Institute of Health Insurance Fund Management and the Ministry of Interior",1317
"FX:14082","HUN - ADM - Administrative registers, Office of Immigration and Asylum",1318
"FK:723","HUN - ADM-EBR - Business Register",1319
"FX:3299","HUN - ADM - Labour legislation",1320
"FX:8262","HUN - ADM - Records of the Ministry of Social Affairs and Labour",1321
"GA:2383","HUN - CPS - Consumer Price Index",1322
"JA:725","HUN - SNA - National Accounts",1323
"XA:7986","HUN - ILO - ILO calculations based on WHO National Health Accounts and Global Health Observatory",1324
"XA:6486","HUN - ILO - ILO Social Security Inquiry Database",1325
"XA:1972","HUN - ILO - ILO Estimates and Projections",1326
"XX:8190","HUN - OS - World Development Indicators",1327
"XX:8043","HUN - OS - OECD estimates",1328
"XX:8261","HUN - OS - Estimations based on administrative data, union confederations' self-reported membership and LFS data",1329
"BA:510","IDN - LFS - National Labour Force Survey",1330
"BX:7059","IDN - HS - Household or labour force survey",1331
"BX:6858","IDN - HS - Informal Sector Survey",1332
"AA:1241","IDN - PC - Population Census",1333
"EA:7736","IDN - OE - Official estimates",1334
"EB:1247","IDN - Other - Other official sources",1335
"FA:1244","IDN - ADM-IR - Insurance records",1336
"FB:6665","IDN - ADM-EOR - Administrative records of the National Board on the Placement and Protection of Indonesian Overseas",1337
"FB:1245","IDN - ADM-EOR - Registered unemployment records",1338
"FF:1246","IDN - ADM-LIR - Insurance records",1339
"FX:816","IDN - ADM - Administrative records",1340
"FX:6672","IDN - ADM - Administrative records of the Directorate of Controlling of Foreign Employment, Ministry of Manpower",1341
"FX:3296","IDN - ADM - Labour legislation",1342
"GA:512","IDN - CPS - Consumer Price Index - Combined",1343
"XA:7963","IDN - ILO - ILO calculations based on WHO National Health Accounts and Global Health Observatory",1344
"XA:6585","IDN - ILO - ILO Social Security Inquiry Database",1345
"XA:1897","IDN - ILO - ILO Estimates and Projections",1346
"XA:3157","IDN - ILO - ILO INWORK Estimates",1347
"XX:8069","IDN - OS - World Development Indicators",1348
"XX:8294","IDN - OS - Estimations based on administrative data",1349
"AA:1248","IMN - PC - Population Census",1350
"DA:1249","IMN - ES - Labour-related establishment survey",1351
"EA:12826","IMN - OE - Unemployment estimates",1352
"FB:1250","IMN - ADM-EOR - Registered unemployment records",1353
"FF:1251","IMN - ADM-LIR - Records of the Health and Safety at Work Inspectorate",1354
"FX:1252","IMN - ADM - Administrative records and related sources",1355
"GA:2387","IMN - CPS - Index of Retail Prices",1356
"JA:7422","IMN - SNA - Isle of Man National Income",1357
"XA:6439","IMN - ILO - ILO Social Security Inquiry Database",1358
"BX:2228","IND - HS - National Sample Survey",1359
"AA:1253","IND - PC - Population Census",1360
"DA:1254","IND - ES - Employment market information survey",1361
"EA:548","IND - OE - Official Estimates",1362
"EB:12984","IND - Other - Estimates from the Institute for Human Development",1363
"EB:7409","IND - Other - Socio economic survey",1364
"EB:12970","IND - Other - Annual Report of Non-Resident Indian, Ministry of Overseas Indian Affairs",1365
"EB:1261","IND - Other - Special data collection",1366
"FA:1257","IND - ADM-IR - Labour inspectorate records",1367
"FF:1259","IND - ADM-LIR - Labour inspectorate records",1368
"FX:3291","IND - ADM - Labour legislation",1369
"GA:13382","IND - CPS - Consumer Price Index",1370
"GA:2388","IND - CPS - Consumer Price Index - Industrial Workers",1371
"GA:8292","IND - CPS - Consumer Price Index - Non-manual employees",1372
"GA:547","IND - CPS - Consumer Price Index - Agricultural Workers",1373
"GA:8293","IND - CPS - Consumer Price Index - Industrial Workers in Delhi",1374
"XA:7993","IND - ILO - ILO (2010), Social Protection Floor Initiative: SPF country brief India",1375
"XA:7955","IND - ILO - ILO calculations based on WHO National Health Accounts and Global Health Observatory",1376
"XX:13984","IND - OS - UNICEF and ILO calculations",1377
"XA:6589","IND - ILO - ILO Social Security Inquiry Database",1378
"XA:1976","IND - ILO - ILO Estimates and Projections",1379
"XX:8194","IND - OS - World Development Indicators",1380
"XX:8309","IND - OS - Estimations based on the Employment-Unemployment Surveys",1381
"BA:772","IRL - LFS - EU Labour Force Survey",1382
"BE:5881","IRL - LFS-ADJ - EU Labour Force Survey adjusted series",1383
"BA:14109","IRL - LFS - Labour Force Survey",1384
"BA:405","IRL - LFS - Quarterly National Household Survey",1385
"BB:3073","IRL - HIES - EU Statistics on Income and Living Conditions",1386
"AA:1262","IRL - PC - Population Census",1387
"DA:410","IRL - ES - Earnings Hours and Employment Costs Survey",1388
"DA:3107","IRL - ES - National Employment Survey",1389
"EA:1264","IRL - OE - Official Estimates",1390
"EB:3481","IRL - Other - Other official sources",1391
"EB:1266","IRL - Other - Special data collection",1392
"FF:406","IRL - ADM-LIR - Health and Safety Authority records",1393
"FX:3287","IRL - ADM - Labour legislation",1394
"FX:409","IRL - ADM - National Employment Rights Records",1395
"FX:408","IRL - ADM - Revenue Commissioners Records",1396
"GA:2385","IRL - CPS - Consumer Price Index",1397
"XA:7946","IRL - ILO - ILO calculations based on WHO National Health Accounts and Global Health Observatory",1398
"XA:6490","IRL - ILO - ILO Social Security Inquiry Database",1399
"XA:1832","IRL - ILO - ILO Estimates and Projections",1400
"XX:8123","IRL - OS - World Development Indicators",1401
"XX:8039","IRL - OS - OECD estimates",1402
"XX:8265","IRL - OS - Estimations based on administrative data and information from the National Economic and Social Council",1403
"BA:675","IRN - LFS - Labour Force Survey",1404
"AA:1267","IRN - PC - Population Census",1405
"DA:1268","IRN - ES - Labour-related establishment survey",1406
"EB:3479","IRN - Other - Annual Review",1407
"GA:2390","IRN - CPS - Consumer Price Index",1408
"XA:7939","IRN - ILO - ILO calculations based on WHO National Health Accounts and Global Health Observatory",1409
"XA:6593","IRN - ILO - ILO Social Security Inquiry Database",1410
"XA:1980","IRN - ILO - ILO Estimates and Projections",1411
"XX:8198","IRN - OS - World Development Indicators",1412
"BB:3075","IRQ - HIES - Household Socio-Economic Survey",1413
"AA:1270","IRQ - PC - Population Census",1414
"DA:1272","IRQ - ES - Labour-related establishment survey",1415
"GA:2389","IRQ - CPS - Consumer Price Index",1416
"XA:7933","IRQ - ILO - ILO calculations based on WHO National Health Accounts and Global Health Observatory",1417
"XA:6416","IRQ - ILO - ILO Social Security Inquiry Database",1418
"XA:1901","IRQ - ILO - ILO Estimates and Projections",1419
"XX:8088","IRQ - OS - World Development Indicators",1420
"XX:14023","IRQ - OS - UNICEF and ILO calculations",1421
"BA:2255","ISL - LFS - EU Labour Force Survey",1422
"BE:5886","ISL - LFS-ADJ - EU Labour Force Survey adjusted series",1423
"BA:321","ISL - LFS - Labour Force Survey",1424
"BB:3061","ISL - HIES - EU Statistics on Income and Living Conditions",1425
"BX:13395","ISL - HS - European Health and Social Integration Survey",1426
"AA:1274","ISL - PC - Population census",1427
"DA:2522","ISL - ES - Icelandic Survey on Earnings, Wages and Labour cost",1428
"EA:1277","ISL - OE - Official Estimates",1429
"EB:1281","ISL - Other - Other official sources",1430
"FX:1280","ISL - ADM - Administrative records and related sources",1431
"GA:2391","ISL - CPS - Cost of Living Index",1432
"XA:7941","ISL - ILO - ILO calculations based on WHO National Health Accounts and Global Health Observatory",1433
"XA:6597","ISL - ILO - ILO Social Security Inquiry Database",1434
"XA:1984","ISL - ILO - ILO Estimates and Projections",1435
"XX:8202","ISL - OS - World Development Indicators",1436
"XX:8037","ISL - OS - OECD estimates",1437
"XX:8264","ISL - OS - Estimations based on administrative data",1438
"BA:706","ISR - LFS - Labour Force Survey",1439
"BB:711","ISR - HIES - Income Survey",1440
"BX:6648","ISR - HS - Social Survey",1441
"AA:708","ISR - PC - Population Censuses and the Population Register",1442
"DA:3474","ISR - ES - Wages and Employment by Sectors",1443
"DA:1282","ISR - ES - Survey on Sales, Employment and Wages in Industry and Craft Establishments",1444
"EA:709","ISR - OE - Estimates of Work Relations unit at the Ministry of Industry, Trade and Labor",1445
"EA:8331","ISR - OE - Combination of different sources",1446
"FA:714","ISR - ADM-IR - Records of the National Insurance Institute",1447
"FF:710","ISR - ADM-LIR - Administrative records of the Ministry of Industry, Trade and Labor",1448
"FK:2499","ISR - ADM-EBR - Business Register",1449
"FX:3268","ISR - ADM - Labour legislation",1450
"GA:712","ISR - CPS - Consumer Price Index",1451
"JA:3393","ISR - SNA - National Accounts",1452
"XA:7919","ISR - ILO - ILO calculations based on WHO National Health Accounts and Global Health Observatory",1453
"XA:6494","ISR - ILO - ILO Social Security Inquiry Database",1454
